ID,REGION,SUBREGION,COUNTRY,LOCATION,LAT,LON,MONTH,YEAR,DEPTH,SEVERITY_CODE,BLEACHING_SEVERITY,REMARKS,SOURCE,REFERENCE_CODE,COUNTRY_CODE
6909,Asia,Southeast Asia,Malaysia,"Miri, Sarawak",4.27,113.82,8,2009,11,3,Medium,"100% of recenly killed coral on substrate is result of bleaching; bleaching mostly of plate corals; Two large trevally, huge school fusiliers","Reef Check, Submitted by Peter Heyes. Site ID : 113.49.11E.4.17.14N",,MYS
6910,Asia,Southeast Asia,Malaysia,"Miri, Sarawak",4.29,113.83,8,2009,11,3,Medium,100% of recorded recenly killed coral on substrate is result of bleaching; bleaching is mostly of encrusting corals; Barracuda shoals. Scorpionfish disguised as bleached coral,"Reef Check, Submitted by Peter Heyes. Site ID : 113.49.32E.4.17.32N",,MYS
6911,Asia,Southeast Asia,Malaysia,"Miri, sarawak",4.29,113.83,8,2009,12,-1,Medium,"Patches of NIA off transect. Bleaching mostly of soft coral, some encrusting coral. Turtle seen on reef, school of squid, bleaching of soft coral and encrusting coral","Reef Check, Submitted by Peter Heyes. Site ID : 113.49.34E.4.17.38N",,MYS
6904,Asia,Southeast Asia,Malaysia,"Miri, sarawak",4.29,113.82,5,2010,11,-1,Medium,isolated patches starting to bleach,"Reef Check, submitted by Peter heyes. Site ID : 113.49.11E.4.17.14N",,MYS
6883,Asia,Southeast Asia,Malaysia,"Miri, Sarawak",4.29,113.83,6,2010,11,-1,Medium,"Bleaching of coral especially Porites, Montipora and Pachyseris; drupella, octopus","Reef Check, submitted by Peter Heyes ( Site ID: 113.49.33E.4.17.33N )",,MYS
6884,Asia,Southeast Asia,Malaysia,"Miri, Sarawak",4.27,113.81,7,2010,8,3,Medium,"White band disease caused recently killed coral; Many corals completely bleached especially Porites bommies, Montipora, Pachyseris; Transect 3 zoanthids (Soft Coral) were bleached","Reef Check, submitted by Peter Heyes ( Site ID : 113.48.53E.4.16.23N)",,MYS
6885,Asia,Southeast Asia,Malaysia,"Miri, Sarawak",4.27,113.81,6,2010,9,3,Medium,"White band disease caused recently killed coral ; Many corals completely bleached especially Porites bommies, Montipora, Pachyseris; Transect 3 zoanthids (Soft Coral) were bleached not included in Hard Coral bleaching.","Reef Check, submitted by Peter Heyes. ( Site ID 113.48.53E.4.16.23N)",,MYS
6892,Asia,Southeast Asia,Malaysia,"Miri, Sarawak",4.29,113.83,4,2010,11,-1,Medium,Probably bleached in the 2009 bleaching episode; All recently killed coral  was 'organ pipe coral',"Reef Check, Submitted by  Peter Heyes, [Site ID :113.49.33E.4.17.33N]",,MYS
29365,Asia,Southeast Asia,Malaysia,"Miri, Sarawak",4.287,113.819,4,2010,11 m,0,Medium,,Reef Check submitted by Peter Heyes,,MYS
6899,Asia,Southeast Asia,Malaysia,"Mirii, Sarawak",4.34,113.9,7,2010,6,-1,Medium,"Bleaching of hard coral bommies and soft leather corals. Some dead briarium covered in silt, died when? Two turtles, three bumpheads, one giant barracuda","Reef Check, Submitted by Peter Heyes. Site ID : 113.53.51E.4.20.36N",,MYS
2064,Africa,Eastern Africa,Tanzania,Misali,-5.283333333,39.63333333,,1998,,3,Medium," In 1994 Misali Reef was dominated by live hard coral (51% & 74%, see Horrilet al., 1994). However, this decreased to 17% and 7%  respectively in March 1999, after the bleaching event in 1998.",ReefBase,10116,TZA
757,Africa,Eastern Africa,Tanzania,"Misali Reef, Pemba Island",-5.2333,39.6,,1998,,3,Medium,severe bleaching 60-90%,GCRMN 2000. Chapter 4,0,TZA
181,Africa,Southwest Indian Ocean,Madagascar,Mitsio Archipelago,-12.82,48.6376,2,1998,,2,Medium,30%,"Wilkinson, Clive",0,MDG
784,Africa,Southwest Indian Ocean,Comoros,Mitsmiouli ,-11.4167,43.3,,1998,,3,Medium,40-50% coral bleached,GCRMN 2000. Chapter 5,0,COM
812,Asia,North and East Asia,Japan,Miyake Island,34.0833,139.5333,,1998,,0,Medium,no bleaching,GCRMN 2000. Chapter 8,0,JPN
7038,Asia,North and East Asia,Japan,"Miyake-mura, Miyake-jima",34.1,139.49,9,2009,10,0,Medium,"We place the transect at the about same place in 2006 survey. (The transect in last survey in 2008 was placed on other reef - about 30m on shore from 2006 and 2009 survey reef.) The live hard coral percentage is 41.3%, it is getting good from 22.5% in 2006 survey. Here is no dominant coral but many kind of corals in this survey area. We found many silt at the 2008 survey, but we found no silt in small concave at the top of the reef. We think the condition for coral growing is good. We found no Crown of Thorns Starfish or shells which eat coral, and disease.",Reef Check submitted by Megumu Tsuchikawa. Site ID:  139.29.6E.34.5.51N,,JPN
2531,Asia,North and East Asia,Japan,Miyako Island,24.7,125.4,8,2001,,1,Medium,"Pale and partially bleach form June to August, Ended in Sept",Coral list 21-12-2001Hiroya Yamano,,JPN
7284,Africa,Eastern Africa,Kenya,Mkokoni Coral Garden,1.9614,41.30054,4,2010,3-6m,3,Medium,"11 genera affected of which pocillopora was the most impacted ith highest colonies being completely bleached.other genera with showed various response of low to moderate bleaching depeding on size, and morphology are porites massive, acropora, favia, favites,echinopora, montipora and coscinarea.The levels of bleaching response differed among different genera and species with pocilopora and porites masive being the dominant and with highest signal of bleaching.Previously coral bleaching was also observed in this area","Report submitted by Dr. Jerker Tamelander, Manager - Oceans and Climate Change,IUCN Global Marine and Polar Programme . Observer :Jelvas Mwaura and Ali mwachui (kmnrproject@gmail.com)",,KEN
3917,Africa,Eastern Africa,Tanzania,"Mkwaja Village, Tanga Region",-5.78,38.85,4,2003,,-1,Medium,"The Tanga Coastal Zone Conservation and Development Programme conducted from 16 to 21 April their semi-annual reef monitoring programme in the Southern part of the Tanga Region. In that period the reefs of Mkwaja and Kipumbwi Villages were assessed. Several species of fungid corals are either fully bleached or dead. In addition, Porites spp. and Acropora spp are paling or are completely bleached. Fully bleached colonies were mainly observed in shallow water, similar as reported by David Obura for Kenya.  At the moment the surface water temperature of Tanga area is 28.6 Celcius. No significant rainfall has occurred during the past few months and we have encountered recently extreme spring tides.","Eric Verheij - TA TCZCDP, Hassan Kalombo - Reef Monitroing Co-ordinator TCZCDPCoral-list@coral.aoml.noaa.gov4/22/2003",,TZA
26,Africa,Eastern Africa,Tanzania,"Mnazi Bay, Tanzania",-10.3477,40.3384,5,1998,,2,Medium,15-25%,"Wilkinson, Clive",0,TZA
106,Americas,Northern Caribbean,Cuba,Moal Boal,22,-78,9,1998,,1,Medium,,NOAA database,0,CUB
293,Pacific,Southwest Pacific,New Caledonia,Moara,-22.65,166.3,,1998,,0,Medium,0,Reef Check Data 2112,0,NCL
7277,Africa,Southwest Indian Ocean,Comoros,"Moheli, Ngazidja",-11.583,43.333,3,2010,10 m,-1,Medium,% live coral bleached - 2%,"Report submitted by Dr. Jerker Tamelander, IUCNSource of data : david Obura, Cordio",,COM
266,Africa,Southwest Indian Ocean,Comoros,Moh_li,-12.2755,43.75,5,1998,,3,Medium,50% corals bleached,CORDIO,0,COM
3102,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Molar Reef,-20.627,150.8025,3,2002,,1,Medium,,GBRMPA Data 2002,,AUS_GBR
3981,Americas,U.S. Caribbean,Florida (USA),Molasses,25,-80.372,8,1987,7-10m,2,Medium,"27.8% of coral cover was pale (6 months after initial bleaching)Five of the scleractinian corals that exhibited prolonged bleaching have predominantly massive morphologies  (Colpophyllia natans, Diploria labyrinthiformis, the ""Montastraea annularis complex,"" Porites astreoides, Stephanocoenia intersepta) and three are foliaceous (the ""Agaricia agaricites complex,""  A . tenuifolia, Leptoseris cucullata [=Helioseris cucullata]) . The milleporan, M. alcicornis, is primarily an encrusting coral. Several of the rapidly growing, branching taxa (Acropora cervicornis, A . palmata,Porites porites, ""finger Porites""), which are known to have been affected by the mass bleaching event at these sites are presumed to have mostly recovered before the point-count surveys began.","Lang, J.C., H.R. Lasker, E.H. Gladfelter, P. Hallock, W.C. Jaap, F.J. Losada and R.G. Muller, 1992.  Spatial and Temporal Variability during Periods of ""Recovery"" after Mass Bleaching on Western Atlantic Coral Reefs Amer. Zool. 32:696-706",6456,USA_FLO
4066,Americas,U.S. Caribbean,Florida (USA),Molasses Reef (Upper Keys regions),25.007,-80.373,9,2005,,1,Medium,"Molasses Reef (Upper Keys regions), observed on September 10, displayed relatively low levels of bleaching compared to Looe Key (Lower Keys).<br>Bleaching details (September 10, 2005)<br>Palythoa caribaeorum _mottled to total bleaching. <br>Stony corals _ no totally bleached colonies were observed. 30-40% of live cover observed with paling to mottled bleaching.<br>Millipora alcicornis and M. complanata - 100% bleaching in 10% of individuals; paling in 30% of M. complanata.<br>",Kim Ritchie [ritchie@mote.org] In Coral List 12/9/2005,,USA_FLO
176,Africa,Eastern Africa,Kenya,Mombasa,-4,39.75,3,1998,,3,Medium,50-100%,"Wilkinson, Clive",0,KEN
3920,Africa,Eastern Africa,Kenya,Mombasa Marine Park,-3.985,39.762,4,2003,"0.3-1.0m, 12-15m",1,Medium,"Pale, partially bleached and some fully bleached corals were reported widely throughout Kenya. Bleaching is mild to moderate rather than severe; colonies are ÔpalingÕ, and all shades of colour from normal to white are observed. In Kenya, most paling and bleaching is on upper surfaces, and the coincidence of high temperatures, calm conditions and spring low tides just prior to bleaching suggest combined effects of these factors rather than an overwhelming dominance of one.The spatial extent of paling and bleaching amounts to perhaps 10-20% of coral cover and 5-25% or colonies, with most observations made in shallow inner-reef zones (water depth of 0.3-1m at MLW).  Bleaching was also recorded at 12-15m on the fore reef slope off Mombasa, though at lower levels of <5%, and to milder levels than in shallow water.Most detail on taxonomic incidence of bleaching has come from reports in Kenya, where the most affected genus is Pocillopora, where locally close to 100% of colonies have been observed bleached, and some colonies observed with dead patches (primarily around the branch tips). Interestingly, P. damicornis is less affected than other species, and in one shallow reef flat area is unaffected. After Pocillopora, the most strongly affected genera include Porites, Echinopora, Galaxea and partially affected genera include Platygyra, Acropora, Montipora, various faviids and fungiids, Pavona.From repeated surveys in the Mombasa area in April/May, it appears that the incidence of bleaching is not increasing, and it remains to be seen to what extent colonies recover or die.  From temperature logger data for Mombasa, the bleaching was only observed at the end of the temperature plateau around April 10, and since then water temperatures have steadily declined.","David OburaCoral-list@coral.aoml.noaa.gov 5/8/2003",,KEN
512,Africa,Eastern Africa,Kenya,Mombasa MNP,-4,39.75,5,2001,,1,Medium,partial bleaching in some Pocillopora sp,CORDIO Newsletter 3 May 2001,0,KEN
7289,Americas,U.S. Caribbean,Puerto Rico,Mona Island,18.25,-66.5,,2011,,-1,Medium,"Survey was conducted in April 29- may 2, 2011. The species bleaching : Montastraea anularis (8 m)Diploria clivosa (4-6 m)Millepora alcicornis (8 m)Siderastrea siderea (5-8 m)Meandrina meandrites (5-8 m)","Coral -List [ provided by : Dr. Edwin A. Hernandez-Delgado]                                       University of Puerto Rico                                       E-mail : Hernandez Edwin [coral_giac@yahoo.com]",,PRI
7291,Americas,U.S. Caribbean,Puerto Rico,Mona Island,18.25,-66.5,,2011,,-1,Medium,"Survey conducted in 30 May - 3 June 2011. Species bleached:Agaricia agaricites (20-35 m)*Agaricia lamarcki (15-43 m)*Agariciagrahamae (27-40 m)*Leptoseris cucullata (25-35 m)*Montastraea annularis (2-20 m)*Montastraea faveolata (5-20 m)*Montastraea cavernosa (20 m)Eusmilia fastigiata (8-30 m)Meandrina meandrites (8-30 m)Meandrina memorialis (8-30 m)Diploria strigosa (2-5 m)Diploria clivosa (2-10 m)*Diploria labyrinthiformis (3-20 m)Porites astreoides (5 m)Dendrogyra cylindrus (8-20 m)Millepora alcicornis (2-20 m)Pseudopterogorgia americanaPseudopterogorgia bipinnata","Coral -List [ provided by : Dr. Edwin A. Hernandez-Delgado]                                       University of Puerto Rico                                       E-mail : Hernandez Edwin [coral_giac@yahoo.com]",,PRI
2256,Americas,U.S. Caribbean,Puerto Rico,Mona Island ( Isla de Mona ),18.06666667,-67.86666667,,1987,,-1,Medium, Extent Unspecified,ReefBase,388,PRI
2257,Americas,U.S. Caribbean,Puerto Rico,Mona Island ( Isla de Mona ),18.06666667,-67.86666667,,1998,,-1,Medium, Extent Unspecified,ReefBase,388,PRI
2692,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Monkman Reef,-11.4696,143.1568,3,2002,,0,Medium,,GBRMPA Data 2002,,AUS_GBR
4093,Americas,Northern Caribbean,Jamaica,"Montego Bay, DoctorÕs Cave beach and westward. (north coast)",18.463,-77.947,9,2005,<3M depth,1,Medium,"Sampled by snorkeling observation was the area of DrÕs Cave Beach westward to the spur and groove formations and drop to 10M depth, an area of approximately 200m (west) x50m (north) including shallow lagoon/patch reef, reef crest and spur and groove reef. The area has been sampled using REEFCHECK to contain between 16% and 21% live coral. <br>Bleaching observed within shallow lagoon areas (<3M depth) behind reef and areas likely influenced by warm lagoon waters.<br>This bleaching event is not as yet particularly intensive. It will be observed for change in the coming weeks.<br>Water temperature was measured by ÔCitizenÕ wrist-mounted digital thermometer to be 31 degrees Celsius.<br>Level and prominence of bleaching observed as follows:<br>Millepora spp. (mainly complanata): Bleaching occurring in less then 50% of colonies. Bleaching intensity strong in less then 25% of cases.<br>Montastrea annularis: Bleaching occurring in less then 20% of colonies. No colonies larger then 30cm diameter affected. Bleaching rarely (<10 of cases) more intense then simple fading of colour from uppermost area.<br>Acropora cervicornis: Bleaching occurring on 70% of colonies observed; patchy, and mainly on upper surfaces of branch. Larger colonies (30CM diameter) more likely to be affected then small colonies and single branches. Bleaching accompanied by white band disease in four colonies. (A. cervicornis is relatively rare. <20 colonies observed total). <br>Agaricia agaricites: Bleaching observed on colony ridges, patchy. Less then 20 individuals observed displaying notable bleaching in this locally common species.  <br>Porites porites: Bleaching observed as fading of colour on upper faces of branches and growth tips in four colonies, all of the brown morph. This species and morph is common.<br>Palythoa caribaeorum: one colony observed to be partially bleached, colours faded on its upper surface. This species is uncommon in this area. (< 10 colonies observed)<br>Report by Andrew Ross, UWI MPhil candidate.",Ivana Kenny [ibmkenny@yahoo.com] in Coral List 28/9/2005,,JAM
668,Americas,Southern Tropical America,Panama,Montuosa Island,7.48,-82.25,,1998,18-20m,3,Medium,2nd bleaching event. Included corals that bleached earlier and regained pigmentation and others that were not bleached in 1997. ,"Glynn, P.W., Mate, J.L., Baker, A.C. & Calderson, M.O. 2001. Coral Bleaching & mortality in Panama and Ecuador during the 1997-98 ENSO event: Spatial/Temporal patterns and comparisons with the 1982-83 event. Bull Mar Sci. 69(1):79-131",0,PAN
661,Americas,Southern Tropical America,Panama,Montuosa Island,7.48,-82.25,,1997,18-20m,3,Medium,severe,"Glynn, P.W., Mate, J.L., Baker, A.C. & Calderson, M.O. 2001. Coral Bleaching & mortality in Panama and Ecuador during the 1997-98 ENSO event: Spatial/Temporal patterns and comparisons with the 1982-83 event. Bull Mar Sci. 69(1):79-122",0,PAN
1989,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Moodey Rf,-12.09748,143.26393,4,1998,,1,Medium,,Berkelmans & Oliver (1999),,AUS_GBR
2708,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Moody Reef,-12.096,143.265,3,2002,,0,Medium,,GBRMPA Data 2002,,AUS_GBR
2876,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Moore Reef,-16.873,146.2157,3,2002,,2,Medium,,GBRMPA Data 2002,,AUS_GBR
2401,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Moore Reef,-16.8745,146.2147,,1994,,0,Medium,,GBRMPA  Historical Bleaching Database,0,AUS_GBR
1474,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Moore Rf,-16.87446,146.21467,4,1998,,0,Medium,,Berkelmans & Oliver (1999),,AUS_GBR
905,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Moore Rf,-16.87446,146.21467,4,1998,,0,Medium,,Berkelmans & Oliver (1999),,AUS_GBR
7025,Pacific,Southeast and Central Pacific,French Polynesia,Moorea,-17.48,-149.8,4,2009,2,0,Medium,"0% of recorded Recently killed coral on substrate is result of bleaching; 266 surgeonfish, 11 goatfish, 4 Holocentridae",Reef Check submitted by  Elodie Lagouy. Site ID :  149.48.15W.17.28.31S,,PYF
7191,Pacific,Southeast and Central Pacific,French Polynesia,Moorea,-17,-149,2,2007,1.5,0,Medium,"0% of recorded RKC (recently killed coral)is result of bleaching; 140 surgeonfish, 10 goatfish, 1 trochus","Reef Check, Submitted by .  Site ID Elodie Lagouy NSPaoPao",,PYF
2254,Pacific,Southeast and Central Pacific,French Polynesia,Moorea,-17.575,-149.7833333,,1987,,-1,Medium,Affected intertidal areas (pers. comm from Richmond) ,ReefBase,388,PYF
2255,Pacific,Southeast and Central Pacific,French Polynesia,Moorea,-17.575,-149.7833333,3,1991,14,3,Medium,The bleaching event was attributed to rise in sea surface temperature in addition to other climatic and hydroclimatic changes. Approx 17.3% of affected corals died.,ReefBase,673,PYF
2259,Pacific,Southeast and Central Pacific,French Polynesia,Moorea,-17.575,-149.7833333,4,1994,,3,Medium,Three sites along the outer reef slope along the north shore of Moorea were examined with the NE side of the island as most seriously bleached. There was extensive bleaching at all three sites (39.6 - 72.4 % of all corals bleached). The extent of bleachin,ReefBase,652,PYF
2260,Pacific,Southeast and Central Pacific,French Polynesia,Moorea,-17.575,-149.7833333,2,1996,9,2,Medium,"The bleaching does not  appear to have gained in intensity since it was first noticed in February.  By March 27% of all coral colonies  at a depth of 9 m, on the outer reef slope on the north coast of Moorea, were affected, with 17% partly bleached and 10",ReefBase,6279,PYF
2261,Pacific,Southeast and Central Pacific,French Polynesia,Moorea,-17.575,-149.7833333,,1991,,1,Medium, ,ReefBase,8838,PYF
7169,Pacific,Southeast and Central Pacific,French Polynesia,"Moorea , Society Archipelago",-17.5,-149.76,11,2007,2,0,Medium,"0% of recorded RKC (recently killed coral)on substrate is result of bleaching; 55 surgeonfish, 12 goatfish, 2 spinefoot, 1 Holocentridae","Reef Check, Submitted by Elodie Lagouy.  Site ID: 149.45.37W.17.29.88S",,PYF
7076,Pacific,Southeast and Central Pacific,French Polynesia,"Moorea , Society Archipelago",-17,-149,7,2008,1.5,0,Medium,"0% of recorded Recently killed coral on substrate is result of bleaching; 141 surgeonfish, 23 goatfish, 1 cushion star, 2 trochus","Reef Check, Submitted by Elodie Lagouy. Site ID: NSPaoPao",,PYF
194,Pacific,Southeast and Central Pacific,French Polynesia,"Moorea, French Polynesia",-17.4976,-149.9163,,1994,,1,Medium,,"Wilkinson, Clive",0,PYF
7171,Pacific,Southeast and Central Pacific,French Polynesia,"Moorea, Society Arcipelago",-17.49,-149.91,6,2007,2,0,Medium,"0% of recorded RKC (recently killed coral)is result of bleaching; 10 emperors, 4 trevallies, 15 surgeonfish, 53 goatfish, 4 spinefoot, 8 Holocentridae, 5 cushion stars","Reef Check, Submitted by Elodie Lagouy.  Site ID: 149.54.458W.17.29.417S",,PYF
2500,Australia,Australia and Papua New Guinea,Australia,Moreton Bay,-26.173,154.883,3,2002,1-15m,2,Medium,"Stylophora  pistillata : 33  %bleached   33  % deadPocillopora  damicornis: 65  %bleached, 65  % deadAcropora spp :33  %bleached , 33  % deadMassive : 24  %bleached ,  24 % dead",ReefBase online Report - Ailsa Kerswell,,AUS
2859,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Morning Reef,-15.9743,145.6702,3,2002,,2,Medium,,GBRMPA Data 2002,,AUS_GBR
2346,Americas,U.S. Caribbean,Florida (USA),Mosquito Bank,25.06666667,-80.41666667,,1988,,-1,Medium, ,ReefBase,388,USA_FLO
6468,Americas,Northern Caribbean,Jamaica,Mosquito Cove - Deep,18.46861,-78.1225,8,2000,7.1,1,Medium,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000,,JAM
6467,Americas,Northern Caribbean,Jamaica,Mosquito Cove - Shallow,18.46583,-78.12695,8,2000,1.5,1,Medium,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000,,JAM
936,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Moss Rf,-17.94583,146.79536,4,1998,,2,Medium,,Berkelmans & Oliver (1999),,AUS_GBR
1505,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Moss Rf,-17.94583,146.79536,4,1998,,2,MEDIUM,,Berkelmans & Oliver (1999),,AUS_GBR
638,Pacific,Southeast and Central Pacific,French Polynesia,"Motu Nuhi, Rangiroa Atoll",-15,-147.6,,1998,,2,Medium,significant bleaching.,"Mumby, P.J., Chisholm, J.R.M., Edwards, A.J., Clark, C.D., Roark, E.B., Andrefouet, S. and Jaubert, J. 2001. Unprecedented bleaching-induced mortality in Porites spp. At Rangiroa Atoll, French Polynesia. Marine Biology. 139:183-189",0,PYF
640,Pacific,Southeast and Central Pacific,French Polynesia,"Motu Tetaa, Rangiroa Atoll",-15.2,-147.7,,1998,,2,Medium,significant bleaching.,"Mumby, P.J., Chisholm, J.R.M., Edwards, A.J., Clark, C.D., Roark, E.B., Andrefouet, S. and Jaubert, J. 2001. Unprecedented bleaching-induced mortality in Porites spp. At Rangiroa Atoll, French Polynesia. Marine Biology. 139:183-189",0,PYF
639,Pacific,Southeast and Central Pacific,French Polynesia,"Motu Tivaru, Rangiroa Atoll",-14.95,-147.8,,1998,,2,Medium,significant bleaching.,"Mumby, P.J., Chisholm, J.R.M., Edwards, A.J., Clark, C.D., Roark, E.B., Andrefouet, S. and Jaubert, J. 2001. Unprecedented bleaching-induced mortality in Porites spp. At Rangiroa Atoll, French Polynesia. Marine Biology. 139:183-189",0,PYF
2029,Australia,Australia and Papua New Guinea,Papua New Guinea,Motupore,-9.6,147.2166667,,1996,,1,Medium,"A significant area from South of Normandy through Cape Vogel, and to Tufi is suffering from coral bleaching over the past three weeks, extending down to 20 m.  Bleaching in shallow water is most extensive - almost 100% in some areas.  Water temperature ra",ReefBase,6280,PNG
6642,Americas,Northern Caribbean,Turks and Caicos Islands,Mouchoir Bank: TC11-Mouchoir Bank 1,20.98598,-70.78347,8,1999,22.7,-1,Medium,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: TurksCaicos-1999,,TCA
6643,Americas,Northern Caribbean,Turks and Caicos Islands,Mouchoir Bank: TC12-Mouchoir Bank 2,21.02282,-70.81847,8,1999,13.6,-1,Medium,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: TurksCaicos-1999,,TCA
6485,Americas,Northern Caribbean,Jamaica,Mountain Spring Bay,18.4927,-77.59513,9,2000,10.1,1,Medium,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000,,JAM
15,Americas,Mesoamerica,Mexico,mouth into Gulf of California,23.4303,-109.3849,8,1997,,2,Medium,,NOAA database,0,MEX
7281,Africa,Eastern Africa,Kenya,Mpunguti,-4.692222,39.409444,4,2010,1.5-4m,3,Medium,"16 genera affected. Among the dominant group; Acropora, Porites Bra, Goniastrea, Favia, Alveopora and Galaxea fascicularis were affected while rare group included pocillopora and seriatiopora were the genera affected.Extensive paling and moderate bleaching among different genera and species","Report submitted by Dr. Jerker Tamelander.Manager - Oceans and Climate Change, IUCN Global Marine and Polar Programme. Observer :Jelvas Mwaura,Juliet Karisa	 (jmwaura@kmfri.co.ke, jkarisa@kmfri.co.ke)",,KEN
3070,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Muirhead Reef,-20.3755,150.7577,3,2002,,0,Medium,,GBRMPA Data 2002,,AUS_GBR
7244,Asia,South Asia,India,"Mulli, Keezhakarai Group of Islands",9.186,79.128,,2010,,-1,Medium,"Survey was conducted on May, June 2010.  Percentage of live coral bleaching is 7.6%","Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
7246,Asia,South Asia,India,"Mulli, Keezhakarai Group of Islands",9.186,79.128,7,2010,,-1,Medium,Percentage of live coral bleaching is 7.6%,"Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
7247,Asia,South Asia,India,"Mulli, Keezhakarai Group of Islands",9.186,79.128,10,2010,,-1,Medium,"No data on coral bleaching, data only on coral mortality.","Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
7249,Asia,South Asia,India,"Mulli, Keezhakarai Group of Islands",9.186,79.128,10,2010,,-1,Medium,"No data on coral bleaching, data only on coral mortality","Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
274,Asia,Southeast Asia,Thailand,"Mun Islands, Rayong",12.6363,100.848,4,1998,,3,Medium,widespread bleaching 50-60%,"Wilkinson, Clive",0,THA
2775,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Munro Reef,-14.3177,144.7402,3,2002,,0,Medium,,GBRMPA Data 2002,,AUS_GBR
693,Americas,Southern Tropical America,Costa Rica,Murcielagos Islands,10.85,-85.95,,1997,4-8m,2,Medium,"75% of Pocillopora inflata bleached, 20% of colonies of Pavona sp bleached, 24% branching, 12% massive and 16% others bleached","Jimenez, C., Cortes, J., Leon, A. and Ruiz, E. 2001. Coral Bleaching  and Mortality associated with the 1997-1998 El Nino in an upwelling environemnt in the Eastern Pacific (Gulf of Papagayo, Costa Rica). Bulletin of Marine Science. 69(1):151-169",0,CRI
2790,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Murdoch Reef,-14.6143,144.9353,3,2002,,1,Medium,,GBRMPA Data 2002,,AUS_GBR
2375,Middle East,Persian Gulf,Oman,Musandam Reefs,26.25,56.33333333,8,1990,10-Mar,-1,Medium,Sea surface temperature ranged from 30 - 34¡C. Death of corals.,ReefBase,503,OMN
55,Middle East,Persian Gulf,Oman,"Muscat Area, Gulf of Oman",23.6306,58.5772,6,1998,,0,Medium,no bleaching,NOAA database,0,OMN
556,Australia,Australia and Papua New Guinea,Australia,Myrmidon,-18.2667,147.3667,3,1999,,0,Medium,no bleaching,http://www.osdpd.noaa.gov/PSB/EPS/SST/climohot_1999.html,0,AUS
2417,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Myrmidon Reef,-18.2683,147.3862,,1982,,-1,Medium,,GBRMPA  Historical Bleaching Database,0,AUS_GBR
2418,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Myrmidon Reef,-18.2683,147.3862,,1987,,0,Medium,,GBRMPA  Historical Bleaching Database,0,AUS_GBR
1520,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Myrmidon Rf,-18.2683,147.38618,4,1998,,1,Medium,Patchy low level bleaching,Berkelmans & Oliver (1999),,AUS_GBR
951,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Myrmidon Rf,-18.2683,147.38618,4,1998,,1,Medium,Patchy low level bleaching,Berkelmans & Oliver (1999),,AUS_GBR
6203,Americas,Northern Caribbean,Cuba,M_danos de la Vela Centro,21.29943,-79.58503,8,2001,7.7,1,Medium,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cuba-2001C,,CUB
6090,Americas,Northern Caribbean,Cuba,M_danos Vizca’nos 1 (cresta),21.7849,-81.18098,3,2001,1.6,-1,Medium,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cuba-2001A,,CUB
